"","TPR","FPR","MCE","method","Estimated_E","p","n"
"969",0.772727272727273,0.154761904761905,0.163157894736842,"cv_min","E_1",20,1000
"970",0.882352941176471,0.0982658959537572,0.1,"cv_min","E_1",20,1000
"971",0.888888888888889,0.0607734806629834,0.0631578947368421,"cv_min","E_1",20,1000
"972",1,0.172413793103448,0.157894736842105,"cv_min","E_1",20,1000
"973",0.857142857142857,0.113636363636364,0.115789473684211,"cv_min","E_1",20,1000
"974",0.666666666666667,0.171428571428571,0.184210526315789,"cv_min","E_1",20,1000
"975",0.75,0.0617977528089888,0.0736842105263158,"cv_min","E_1",20,1000
"976",0.888888888888889,0.261627906976744,0.247368421052632,"cv_min","E_1",20,1000
"977",0.904761904761905,0.0887573964497041,0.0894736842105263,"cv_min","E_1",20,1000
"978",0.818181818181818,0.142857142857143,0.147368421052632,"cv_min","E_1",20,1000
"979",0.842105263157895,0.239766081871345,0.231578947368421,"cv_min","E_1",20,1000
"980",0.944444444444444,0.0988372093023256,0.0947368421052632,"cv_min","E_1",20,1000
"981",0.928571428571429,0.1875,0.178947368421053,"cv_min","E_1",20,1000
"982",0.666666666666667,0.0939226519337017,0.105263157894737,"cv_min","E_1",20,1000
"983",0.9375,0.160919540229885,0.152631578947368,"cv_min","E_1",20,1000
"984",0.958333333333333,0.174698795180723,0.157894736842105,"cv_min","E_1",20,1000
"985",0.9,0.276470588235294,0.257894736842105,"cv_min","E_1",20,1000
"986",0.958333333333333,0.204819277108434,0.184210526315789,"cv_min","E_1",20,1000
"987",0.96,0.242424242424242,0.215789473684211,"cv_min","E_1",20,1000
"988",0.928571428571429,0.204545454545455,0.194736842105263,"cv_min","E_1",20,1000
"989",0.882352941176471,0.0751445086705202,0.0789473684210526,"cv_min","E_1",20,1000
"990",0.869565217391304,0.167664670658683,0.163157894736842,"cv_min","E_1",20,1000
"991",0.923076923076923,0.152439024390244,0.142105263157895,"cv_min","E_1",20,1000
"992",0.916666666666667,0.101123595505618,0.1,"cv_min","E_1",20,1000
"993",0.85,0.0882352941176471,0.0947368421052632,"cv_min","E_1",20,1000
"994",0.869565217391304,0.197604790419162,0.189473684210526,"cv_min","E_1",20,1000
"995",0.923076923076923,0.096045197740113,0.0947368421052632,"cv_min","E_1",20,1000
"996",0.75,0.155172413793103,0.163157894736842,"cv_min","E_1",20,1000
"997",0.666666666666667,0.112359550561798,0.126315789473684,"cv_min","E_1",20,1000
"998",0.857142857142857,0.159090909090909,0.157894736842105,"cv_min","E_1",20,1000
"999",0.625,0.114942528735632,0.136842105263158,"cv_min","E_1",20,1000
"1000",0.882352941176471,0.15028901734104,0.147368421052632,"cv_min","E_1",20,1000
"1001",0.35,0,0.068421052631579,"cv1se","E_1",20,1000
"1002",0.173913043478261,0.00598802395209581,0.105263157894737,"cv1se","E_1",20,1000
"1003",0.368421052631579,0,0.0631578947368421,"cv1se","E_1",20,1000
"1004",0.222222222222222,0.0122699386503067,0.121052631578947,"cv1se","E_1",20,1000
"1005",0.428571428571429,0,0.0421052631578947,"cv1se","E_1",20,1000
"1006",0.294117647058824,0,0.0631578947368421,"cv1se","E_1",20,1000
"1007",0.466666666666667,0,0.0421052631578947,"cv1se","E_1",20,1000
"1008",0.238095238095238,0,0.0842105263157895,"cv1se","E_1",20,1000
"1009",0.4,0,0.0473684210526316,"cv1se","E_1",20,1000
"1010",0.346153846153846,0,0.0894736842105263,"cv1se","E_1",20,1000
"1011",0.25,0,0.0631578947368421,"cv1se","E_1",20,1000
"1012",0.260869565217391,0.00598802395209581,0.0947368421052632,"cv1se","E_1",20,1000
"1013",0.304347826086957,0,0.0842105263157895,"cv1se","E_1",20,1000
"1014",0.4,0,0.0473684210526316,"cv1se","E_1",20,1000
"1015",0.25,0,0.0631578947368421,"cv1se","E_1",20,1000
"1016",0.45,0,0.0578947368421053,"cv1se","E_1",20,1000
"1017",0.263157894736842,0,0.0736842105263158,"cv1se","E_1",20,1000
"1018",0.388888888888889,0.00581395348837209,0.0631578947368421,"cv1se","E_1",20,1000
"1019",0.318181818181818,0,0.0789473684210526,"cv1se","E_1",20,1000
"1020",0.294117647058824,0,0.0631578947368421,"cv1se","E_1",20,1000
"1021",0.444444444444444,0.0110497237569061,0.0368421052631579,"cv1se","E_1",20,1000
"1022",0.375,0,0.0526315789473684,"cv1se","E_1",20,1000
"1023",0.285714285714286,0.0227272727272727,0.0736842105263158,"cv1se","E_1",20,1000
"1024",0.266666666666667,0.00571428571428571,0.0631578947368421,"cv1se","E_1",20,1000
"1025",0.5,0.00561797752808989,0.0368421052631579,"cv1se","E_1",20,1000
"1026",0.333333333333333,0,0.0631578947368421,"cv1se","E_1",20,1000
"1027",0.428571428571429,0,0.0631578947368421,"cv1se","E_1",20,1000
"1028",0.227272727272727,0.0119047619047619,0.1,"cv1se","E_1",20,1000
"1029",0.210526315789474,0,0.0789473684210526,"cv1se","E_1",20,1000
"1030",0.5,0,0.0473684210526316,"cv1se","E_1",20,1000
"1031",0.357142857142857,0.00568181818181818,0.0526315789473684,"cv1se","E_1",20,1000
"1032",0.444444444444444,0.00552486187845304,0.0315789473684211,"cv1se","E_1",20,1000
"1033",0.375,0.00574712643678161,0.0578947368421053,"cv1se","E_1",20,1000
"1034",0.291666666666667,0,0.0894736842105263,"cv1se","E_1",20,1000
"1035",0.2,0,0.0842105263157895,"cv1se","E_1",20,1000
"1036",0.291666666666667,0,0.0894736842105263,"cv1se","E_1",20,1000
"1037",0.24,0,0.1,"cv1se","E_1",20,1000
"1038",0.285714285714286,0.00568181818181818,0.0578947368421053,"cv1se","E_1",20,1000
"1039",0.352941176470588,0,0.0578947368421053,"cv1se","E_1",20,1000
"1040",0.304347826086957,0.0119760479041916,0.0947368421052632,"cv1se","E_1",20,1000
"1041",0.115384615384615,0,0.121052631578947,"cv1se","E_1",20,1000
"1042",0.416666666666667,0,0.0368421052631579,"cv1se","E_1",20,1000
"1043",0.35,0,0.068421052631579,"cv1se","E_1",20,1000
"1044",0.304347826086957,0,0.0842105263157895,"cv1se","E_1",20,1000
"1045",0.384615384615385,0.0112994350282486,0.0526315789473684,"cv1se","E_1",20,1000
"1046",0.25,0.0114942528735632,0.0736842105263158,"cv1se","E_1",20,1000
"1047",0.25,0,0.0473684210526316,"cv1se","E_1",20,1000
"1048",0.5,0,0.0368421052631579,"cv1se","E_1",20,1000
"1049",0.3125,0.00574712643678161,0.0631578947368421,"cv1se","E_1",20,1000
"1050",0.294117647058824,0,0.0631578947368421,"cv1se","E_1",20,1000
"1051",0.95,0.188235294117647,0.173684210526316,"rmse","E_2",20,1000
"1052",0.739130434782609,0.161676646706587,0.173684210526316,"rmse","E_2",20,1000
"1053",0.578947368421053,0.0175438596491228,0.0578947368421053,"rmse","E_2",20,1000
"1054",0.888888888888889,0.184049079754601,0.173684210526316,"rmse","E_2",20,1000
"1055",0.785714285714286,0.102272727272727,0.110526315789474,"rmse","E_2",20,1000
"1056",0.764705882352941,0.121387283236994,0.131578947368421,"rmse","E_2",20,1000
"1057",0.666666666666667,0.0628571428571429,0.0842105263157895,"rmse","E_2",20,1000
"1058",0.761904761904762,0.136094674556213,0.147368421052632,"rmse","E_2",20,1000
"1059",0.933333333333333,0.114285714285714,0.110526315789474,"rmse","E_2",20,1000
"1060",1,0.189024390243902,0.163157894736842,"rmse","E_2",20,1000
"1061",0.8125,0.0632183908045977,0.0736842105263158,"rmse","E_2",20,1000
"1062",0.782608695652174,0.119760479041916,0.131578947368421,"rmse","E_2",20,1000
"1063",0.826086956521739,0.0419161676646707,0.0578947368421053,"rmse","E_2",20,1000
"1064",0.933333333333333,0.08,0.0789473684210526,"rmse","E_2",20,1000
"1065",0.9375,0.218390804597701,0.205263157894737,"rmse","E_2",20,1000
"1066",0.85,0.129411764705882,0.131578947368421,"rmse","E_2",20,1000
"1067",0.842105263157895,0.0760233918128655,0.0842105263157895,"rmse","E_2",20,1000
"1068",0.777777777777778,0.104651162790698,0.115789473684211,"rmse","E_2",20,1000
"1069",0.409090909090909,0.0654761904761905,0.126315789473684,"rmse","E_2",20,1000
"1070",0.823529411764706,0.0404624277456647,0.0526315789473684,"rmse","E_2",20,1000
"1071",0.777777777777778,0.0331491712707182,0.0421052631578947,"rmse","E_2",20,1000
"1072",0.8125,0.0804597701149425,0.0894736842105263,"rmse","E_2",20,1000
"1073",0.642857142857143,0.0454545454545455,0.068421052631579,"rmse","E_2",20,1000
"1074",0.466666666666667,0.0914285714285714,0.126315789473684,"rmse","E_2",20,1000
"1075",0.75,0.0449438202247191,0.0578947368421053,"rmse","E_2",20,1000
"1076",0.833333333333333,0.127906976744186,0.131578947368421,"rmse","E_2",20,1000
"1077",0.904761904761905,0.159763313609467,0.152631578947368,"rmse","E_2",20,1000
"1078",0.681818181818182,0.0833333333333333,0.110526315789474,"rmse","E_2",20,1000
"1079",0.736842105263158,0.0760233918128655,0.0947368421052632,"rmse","E_2",20,1000
"1080",0.944444444444444,0.063953488372093,0.0631578947368421,"rmse","E_2",20,1000
"1081",0.928571428571429,0.164772727272727,0.157894736842105,"rmse","E_2",20,1000
"1082",0.555555555555556,0.0441988950276243,0.0631578947368421,"rmse","E_2",20,1000
"1083",0.9375,0.0862068965517241,0.0842105263157895,"rmse","E_2",20,1000
"1084",0.916666666666667,0.120481927710843,0.115789473684211,"rmse","E_2",20,1000
"1085",0.75,0.205882352941176,0.210526315789474,"rmse","E_2",20,1000
"1086",0.958333333333333,0.204819277108434,0.184210526315789,"rmse","E_2",20,1000
"1087",0.96,0.181818181818182,0.163157894736842,"rmse","E_2",20,1000
"1088",0.928571428571429,0.221590909090909,0.210526315789474,"rmse","E_2",20,1000
"1089",0.705882352941177,0.023121387283237,0.0473684210526316,"rmse","E_2",20,1000
"1090",0.869565217391304,0.131736526946108,0.131578947368421,"rmse","E_2",20,1000
"1091",0.615384615384615,0.0609756097560976,0.105263157894737,"rmse","E_2",20,1000
"1092",0.833333333333333,0.0561797752808989,0.0631578947368421,"rmse","E_2",20,1000
"1093",0.7,0.0294117647058824,0.0578947368421053,"rmse","E_2",20,1000
"1094",0.826086956521739,0.155688622754491,0.157894736842105,"rmse","E_2",20,1000
"1095",0.923076923076923,0.0564971751412429,0.0578947368421053,"rmse","E_2",20,1000
"1096",0.875,0.235632183908046,0.226315789473684,"rmse","E_2",20,1000
"1097",0.416666666666667,0.0280898876404494,0.0631578947368421,"rmse","E_2",20,1000
"1098",0.857142857142857,0.0852272727272727,0.0894736842105263,"rmse","E_2",20,1000
"1099",0.375,0.0229885057471264,0.0736842105263158,"rmse","E_2",20,1000
"1100",0.882352941176471,0.144508670520231,0.142105263157895,"rmse","E_2",20,1000
"1101",0.95,0.276470588235294,0.252631578947368,"cv_min","E_2",20,1000
"1102",0.826086956521739,0.239520958083832,0.231578947368421,"cv_min","E_2",20,1000
"1103",0.894736842105263,0.157894736842105,0.152631578947368,"cv_min","E_2",20,1000
"1104",0.962962962962963,0.269938650306748,0.236842105263158,"cv_min","E_2",20,1000
"1105",0.785714285714286,0.119318181818182,0.126315789473684,"cv_min","E_2",20,1000
"1106",0.764705882352941,0.225433526011561,0.226315789473684,"cv_min","E_2",20,1000
"1107",0.8,0.125714285714286,0.131578947368421,"cv_min","E_2",20,1000
"1108",0.761904761904762,0.189349112426035,0.194736842105263,"cv_min","E_2",20,1000
"1109",0.866666666666667,0.0857142857142857,0.0894736842105263,"cv_min","E_2",20,1000
"1110",1,0.26219512195122,0.226315789473684,"cv_min","E_2",20,1000
"1111",1,0.160919540229885,0.147368421052632,"cv_min","E_2",20,1000
"1112",0.782608695652174,0.18562874251497,0.189473684210526,"cv_min","E_2",20,1000
"1113",0.956521739130435,0.107784431137725,0.1,"cv_min","E_2",20,1000
"1114",0.933333333333333,0.165714285714286,0.157894736842105,"cv_min","E_2",20,1000
"1115",0.9375,0.195402298850575,0.184210526315789,"cv_min","E_2",20,1000
"1116",0.9,0.288235294117647,0.268421052631579,"cv_min","E_2",20,1000
"1117",0.947368421052632,0.157894736842105,0.147368421052632,"cv_min","E_2",20,1000
"1118",0.888888888888889,0.232558139534884,0.221052631578947,"cv_min","E_2",20,1000
"1119",0.818181818181818,0.18452380952381,0.184210526315789,"cv_min","E_2",20,1000
"1120",0.882352941176471,0.109826589595376,0.110526315789474,"cv_min","E_2",20,1000
"1121",0.888888888888889,0.0662983425414365,0.068421052631579,"cv_min","E_2",20,1000
"1122",1,0.21264367816092,0.194736842105263,"cv_min","E_2",20,1000
"1123",0.857142857142857,0.125,0.126315789473684,"cv_min","E_2",20,1000
"1124",0.666666666666667,0.182857142857143,0.194736842105263,"cv_min","E_2",20,1000
"1125",0.75,0.0730337078651685,0.0842105263157895,"cv_min","E_2",20,1000
"1126",0.888888888888889,0.290697674418605,0.273684210526316,"cv_min","E_2",20,1000
"1127",0.904761904761905,0.0946745562130177,0.0947368421052632,"cv_min","E_2",20,1000
"1128",0.818181818181818,0.160714285714286,0.163157894736842,"cv_min","E_2",20,1000
"1129",0.842105263157895,0.257309941520468,0.247368421052632,"cv_min","E_2",20,1000
"1130",1,0.122093023255814,0.110526315789474,"cv_min","E_2",20,1000
"1131",1,0.1875,0.173684210526316,"cv_min","E_2",20,1000
"1132",0.666666666666667,0.116022099447514,0.126315789473684,"cv_min","E_2",20,1000
"1133",0.9375,0.183908045977011,0.173684210526316,"cv_min","E_2",20,1000
"1134",0.958333333333333,0.186746987951807,0.168421052631579,"cv_min","E_2",20,1000
"1135",0.9,0.305882352941176,0.284210526315789,"cv_min","E_2",20,1000
"1136",0.958333333333333,0.216867469879518,0.194736842105263,"cv_min","E_2",20,1000
"1137",0.96,0.248484848484848,0.221052631578947,"cv_min","E_2",20,1000
"1138",0.928571428571429,0.221590909090909,0.210526315789474,"cv_min","E_2",20,1000
"1139",0.941176470588235,0.0867052023121387,0.0842105263157895,"cv_min","E_2",20,1000
"1140",0.956521739130435,0.18562874251497,0.168421052631579,"cv_min","E_2",20,1000
"1141",0.923076923076923,0.182926829268293,0.168421052631579,"cv_min","E_2",20,1000
"1142",0.916666666666667,0.112359550561798,0.110526315789474,"cv_min","E_2",20,1000
"1143",0.85,0.117647058823529,0.121052631578947,"cv_min","E_2",20,1000
"1144",0.869565217391304,0.209580838323353,0.2,"cv_min","E_2",20,1000
"1145",1,0.124293785310734,0.115789473684211,"cv_min","E_2",20,1000
"1146",0.8125,0.160919540229885,0.163157894736842,"cv_min","E_2",20,1000
"1147",0.75,0.117977528089888,0.126315789473684,"cv_min","E_2",20,1000
"1148",0.857142857142857,0.181818181818182,0.178947368421053,"cv_min","E_2",20,1000
"1149",0.6875,0.126436781609195,0.142105263157895,"cv_min","E_2",20,1000
"1150",0.882352941176471,0.190751445086705,0.184210526315789,"cv_min","E_2",20,1000
"1151",0.4,0,0.0631578947368421,"cv1se","E_2",20,1000
"1152",0.217391304347826,0.00598802395209581,0.1,"cv1se","E_2",20,1000
"1153",0.368421052631579,0,0.0631578947368421,"cv1se","E_2",20,1000
"1154",0.222222222222222,0.0122699386503067,0.121052631578947,"cv1se","E_2",20,1000
"1155",0.5,0,0.0368421052631579,"cv1se","E_2",20,1000
"1156",0.352941176470588,0,0.0578947368421053,"cv1se","E_2",20,1000
"1157",0.466666666666667,0,0.0421052631578947,"cv1se","E_2",20,1000
"1158",0.285714285714286,0,0.0789473684210526,"cv1se","E_2",20,1000
"1159",0.4,0,0.0473684210526316,"cv1se","E_2",20,1000
"1160",0.346153846153846,0,0.0894736842105263,"cv1se","E_2",20,1000
"1161",0.25,0,0.0631578947368421,"cv1se","E_2",20,1000
"1162",0.260869565217391,0.00598802395209581,0.0947368421052632,"cv1se","E_2",20,1000
"1163",0.304347826086957,0,0.0842105263157895,"cv1se","E_2",20,1000
"1164",0.4,0,0.0473684210526316,"cv1se","E_2",20,1000
"1165",0.25,0,0.0631578947368421,"cv1se","E_2",20,1000
"1166",0.45,0,0.0578947368421053,"cv1se","E_2",20,1000
"1167",0.315789473684211,0,0.068421052631579,"cv1se","E_2",20,1000
"1168",0.444444444444444,0.00581395348837209,0.0578947368421053,"cv1se","E_2",20,1000
"1169",0.318181818181818,0,0.0789473684210526,"cv1se","E_2",20,1000
"1170",0.294117647058824,0,0.0631578947368421,"cv1se","E_2",20,1000
"1171",0.444444444444444,0.0110497237569061,0.0368421052631579,"cv1se","E_2",20,1000
"1172",0.375,0,0.0526315789473684,"cv1se","E_2",20,1000
"1173",0.285714285714286,0.0227272727272727,0.0736842105263158,"cv1se","E_2",20,1000
"1174",0.266666666666667,0.0114285714285714,0.068421052631579,"cv1se","E_2",20,1000
"1175",0.5,0.0112359550561798,0.0421052631578947,"cv1se","E_2",20,1000
"1176",0.333333333333333,0.00581395348837209,0.068421052631579,"cv1se","E_2",20,1000
"1177",0.428571428571429,0,0.0631578947368421,"cv1se","E_2",20,1000
"1178",0.227272727272727,0.0119047619047619,0.1,"cv1se","E_2",20,1000
"1179",0.210526315789474,0,0.0789473684210526,"cv1se","E_2",20,1000
"1180",0.5,0,0.0473684210526316,"cv1se","E_2",20,1000
"1181",0.428571428571429,0.0113636363636364,0.0526315789473684,"cv1se","E_2",20,1000
"1182",0.444444444444444,0.0110497237569061,0.0368421052631579,"cv1se","E_2",20,1000
"1183",0.4375,0.00574712643678161,0.0526315789473684,"cv1se","E_2",20,1000
"1184",0.291666666666667,0,0.0894736842105263,"cv1se","E_2",20,1000
"1185",0.2,0,0.0842105263157895,"cv1se","E_2",20,1000
"1186",0.375,0,0.0789473684210526,"cv1se","E_2",20,1000
"1187",0.24,0.00606060606060606,0.105263157894737,"cv1se","E_2",20,1000
"1188",0.357142857142857,0.00568181818181818,0.0526315789473684,"cv1se","E_2",20,1000
"1189",0.411764705882353,0,0.0526315789473684,"cv1se","E_2",20,1000
"1190",0.304347826086957,0.0119760479041916,0.0947368421052632,"cv1se","E_2",20,1000
"1191",0.153846153846154,0,0.115789473684211,"cv1se","E_2",20,1000
"1192",0.416666666666667,0,0.0368421052631579,"cv1se","E_2",20,1000
"1193",0.35,0,0.068421052631579,"cv1se","E_2",20,1000
"1194",0.304347826086957,0,0.0842105263157895,"cv1se","E_2",20,1000
"1195",0.384615384615385,0.0112994350282486,0.0526315789473684,"cv1se","E_2",20,1000
"1196",0.25,0.0114942528735632,0.0736842105263158,"cv1se","E_2",20,1000
"1197",0.25,0,0.0473684210526316,"cv1se","E_2",20,1000
"1198",0.5,0,0.0368421052631579,"cv1se","E_2",20,1000
"1199",0.375,0.0114942528735632,0.0631578947368421,"cv1se","E_2",20,1000
"1200",0.294117647058824,0,0.0631578947368421,"cv1se","E_2",20,1000
"1201",0.0769230769230769,0.0225988700564972,0.0842105263157895,"rmse","E_1",20,100
"1202",0,0.0502793296089385,0.105263157894737,"rmse","E_1",20,100
"1203",0.266666666666667,0.0914285714285714,0.142105263157895,"rmse","E_1",20,100
"1204",0.55,0.188235294117647,0.215789473684211,"rmse","E_1",20,100
"1205",0.15,0.0764705882352941,0.157894736842105,"rmse","E_1",20,100
"1206",0,0.0115606936416185,0.1,"rmse","E_1",20,100
"1207",0.117647058823529,0.0404624277456647,0.115789473684211,"rmse","E_1",20,100
"1208",0.166666666666667,0.0755813953488372,0.147368421052632,"rmse","E_1",20,100
"1209",0.0434782608695652,0.0479041916167665,0.157894736842105,"rmse","E_1",20,100
"1210",0.0869565217391304,0.0479041916167665,0.152631578947368,"rmse","E_1",20,100
"1211",0.25,0.0411764705882353,0.115789473684211,"rmse","E_1",20,100
"1212",0.0588235294117647,0.046242774566474,0.126315789473684,"rmse","E_1",20,100
"1213",0.176470588235294,0.0346820809248555,0.105263157894737,"rmse","E_1",20,100
"1214",0.0588235294117647,0.0289017341040462,0.110526315789474,"rmse","E_1",20,100
"1215",0.0833333333333333,0.0180722891566265,0.131578947368421,"rmse","E_1",20,100
"1216",0,0.0414201183431953,0.147368421052632,"rmse","E_1",20,100
"1217",0.227272727272727,0.0595238095238095,0.142105263157895,"rmse","E_1",20,100
"1218",0.269230769230769,0.115853658536585,0.2,"rmse","E_1",20,100
"1219",0.05,0.0235294117647059,0.121052631578947,"rmse","E_1",20,100
"1220",0.0434782608695652,0.0419161676646707,0.152631578947368,"rmse","E_1",20,100
"1221",0.157894736842105,0.00584795321637427,0.0894736842105263,"rmse","E_1",20,100
"1222",0.166666666666667,0.116279069767442,0.184210526315789,"rmse","E_1",20,100
"1223",0.0588235294117647,0.0520231213872832,0.131578947368421,"rmse","E_1",20,100
"1224",0.1,0.111764705882353,0.194736842105263,"rmse","E_1",20,100
"1225",0.0476190476190476,0.0118343195266272,0.115789473684211,"rmse","E_1",20,100
"1226",0.0714285714285714,0.0284090909090909,0.0947368421052632,"rmse","E_1",20,100
"1227",0.125,0.0384615384615385,0.0736842105263158,"rmse","E_1",20,100
"1228",0,0.0168539325842697,0.0789473684210526,"rmse","E_1",20,100
"1229",0.2,0.0647058823529412,0.142105263157895,"rmse","E_1",20,100
"1230",0.1875,0.0747126436781609,0.136842105263158,"rmse","E_1",20,100
"1231",0.1,0.0529411764705882,0.142105263157895,"rmse","E_1",20,100
"1232",0.1,0.0294117647058824,0.121052631578947,"rmse","E_1",20,100
"1233",0.263157894736842,0.105263157894737,0.168421052631579,"rmse","E_1",20,100
"1234",0.266666666666667,0.08,0.131578947368421,"rmse","E_1",20,100
"1235",0.222222222222222,0.0290697674418605,0.1,"rmse","E_1",20,100
"1236",0.0625,0.0172413793103448,0.0947368421052632,"rmse","E_1",20,100
"1237",0.176470588235294,0.092485549132948,0.157894736842105,"rmse","E_1",20,100
"1238",0.181818181818182,0.0238095238095238,0.115789473684211,"rmse","E_1",20,100
"1239",0.157894736842105,0.0584795321637427,0.136842105263158,"rmse","E_1",20,100
"1240",0.125,0.0843373493975904,0.184210526315789,"rmse","E_1",20,100
"1241",0.210526315789474,0.0935672514619883,0.163157894736842,"rmse","E_1",20,100
"1242",0.133333333333333,0.04,0.105263157894737,"rmse","E_1",20,100
"1243",0.235294117647059,0.0578034682080925,0.121052631578947,"rmse","E_1",20,100
"1244",0,0.0290697674418605,0.121052631578947,"rmse","E_1",20,100
"1245",0.0625,0.0402298850574713,0.115789473684211,"rmse","E_1",20,100
"1246",0.230769230769231,0.0169491525423729,0.068421052631579,"rmse","E_1",20,100
"1247",0.153846153846154,0.0731707317073171,0.178947368421053,"rmse","E_1",20,100
"1248",0.25,0.158823529411765,0.221052631578947,"rmse","E_1",20,100
"1249",0,0.0355029585798817,0.142105263157895,"rmse","E_1",20,100
"1250",0.4,0.175757575757576,0.231578947368421,"rmse","E_1",20,100
"1251",0.153846153846154,0.0621468926553672,0.115789473684211,"cv_min","E_1",20,100
"1252",0,0.0726256983240224,0.126315789473684,"cv_min","E_1",20,100
"1253",0.4,0.16,0.194736842105263,"cv_min","E_1",20,100
"1254",0.55,0.182352941176471,0.210526315789474,"cv_min","E_1",20,100
"1255",0.15,0.0705882352941176,0.152631578947368,"cv_min","E_1",20,100
"1256",0.235294117647059,0.0404624277456647,0.105263157894737,"cv_min","E_1",20,100
"1257",0.117647058823529,0.0635838150289017,0.136842105263158,"cv_min","E_1",20,100
"1258",0.333333333333333,0.168604651162791,0.215789473684211,"cv_min","E_1",20,100
"1259",0.0434782608695652,0.0479041916167665,0.157894736842105,"cv_min","E_1",20,100
"1260",0.0869565217391304,0.0419161676646707,0.147368421052632,"cv_min","E_1",20,100
"1261",0.3,0.0588235294117647,0.126315789473684,"cv_min","E_1",20,100
"1262",0.117647058823529,0.0578034682080925,0.131578947368421,"cv_min","E_1",20,100
"1263",0.235294117647059,0.0404624277456647,0.105263157894737,"cv_min","E_1",20,100
"1264",0.117647058823529,0.104046242774566,0.173684210526316,"cv_min","E_1",20,100
"1265",0.166666666666667,0.072289156626506,0.168421052631579,"cv_min","E_1",20,100
"1266",0.142857142857143,0.0887573964497041,0.173684210526316,"cv_min","E_1",20,100
"1267",0.227272727272727,0.0595238095238095,0.142105263157895,"cv_min","E_1",20,100
"1268",0.269230769230769,0.115853658536585,0.2,"cv_min","E_1",20,100
"1269",0.05,0.0235294117647059,0.121052631578947,"cv_min","E_1",20,100
"1270",0.130434782608696,0.0598802395209581,0.157894736842105,"cv_min","E_1",20,100
"1271",0.315789473684211,0.0350877192982456,0.1,"cv_min","E_1",20,100
"1272",0.111111111111111,0.063953488372093,0.142105263157895,"cv_min","E_1",20,100
"1273",0.176470588235294,0.092485549132948,0.157894736842105,"cv_min","E_1",20,100
"1274",0.1,0.194117647058824,0.268421052631579,"cv_min","E_1",20,100
"1275",0.285714285714286,0.0887573964497041,0.157894736842105,"cv_min","E_1",20,100
"1276",0.214285714285714,0.0625,0.115789473684211,"cv_min","E_1",20,100
"1277",0.125,0.0604395604395604,0.0947368421052632,"cv_min","E_1",20,100
"1278",0.0833333333333333,0.0617977528089888,0.115789473684211,"cv_min","E_1",20,100
"1279",0.25,0.147058823529412,0.210526315789474,"cv_min","E_1",20,100
"1280",0.125,0.0344827586206897,0.105263157894737,"cv_min","E_1",20,100
"1281",0.1,0.0647058823529412,0.152631578947368,"cv_min","E_1",20,100
"1282",0.2,0.0588235294117647,0.136842105263158,"cv_min","E_1",20,100
"1283",0.421052631578947,0.128654970760234,0.173684210526316,"cv_min","E_1",20,100
"1284",0.266666666666667,0.12,0.168421052631579,"cv_min","E_1",20,100
"1285",0.222222222222222,0.0872093023255814,0.152631578947368,"cv_min","E_1",20,100
"1286",0.125,0.0574712643678161,0.126315789473684,"cv_min","E_1",20,100
"1287",0.117647058823529,0.092485549132948,0.163157894736842,"cv_min","E_1",20,100
"1288",0.227272727272727,0.0773809523809524,0.157894736842105,"cv_min","E_1",20,100
"1289",0.210526315789474,0.0760233918128655,0.147368421052632,"cv_min","E_1",20,100
"1290",0.125,0.0903614457831325,0.189473684210526,"cv_min","E_1",20,100
"1291",0.157894736842105,0.0584795321637427,0.136842105263158,"cv_min","E_1",20,100
"1292",0.133333333333333,0.04,0.105263157894737,"cv_min","E_1",20,100
"1293",0.352941176470588,0.0635838150289017,0.115789473684211,"cv_min","E_1",20,100
"1294",0.111111111111111,0.0813953488372093,0.157894736842105,"cv_min","E_1",20,100
"1295",0.0625,0.0804597701149425,0.152631578947368,"cv_min","E_1",20,100
"1296",0.384615384615385,0.0621468926553672,0.1,"cv_min","E_1",20,100
"1297",0.269230769230769,0.0975609756097561,0.184210526315789,"cv_min","E_1",20,100
"1298",0.3,0.188235294117647,0.242105263157895,"cv_min","E_1",20,100
"1299",0.0952380952380952,0.0591715976331361,0.152631578947368,"cv_min","E_1",20,100
"1300",0.28,0.133333333333333,0.210526315789474,"cv_min","E_1",20,100
"1301",0.0769230769230769,0.0225988700564972,0.0842105263157895,"cv1se","E_1",20,100
"1302",0,0.0335195530726257,0.0894736842105263,"cv1se","E_1",20,100
"1303",0,0.0285714285714286,0.105263157894737,"cv1se","E_1",20,100
"1304",0.15,0.0117647058823529,0.1,"cv1se","E_1",20,100
"1305",0.1,0.0117647058823529,0.105263157894737,"cv1se","E_1",20,100
"1306",0.0588235294117647,0.0173410404624277,0.1,"cv1se","E_1",20,100
"1307",0.0588235294117647,0.023121387283237,0.105263157894737,"cv1se","E_1",20,100
"1308",0.111111111111111,0.0232558139534884,0.105263157894737,"cv1se","E_1",20,100
"1309",0.0434782608695652,0.0359281437125748,0.147368421052632,"cv1se","E_1",20,100
"1310",0.0869565217391304,0.0119760479041916,0.121052631578947,"cv1se","E_1",20,100
"1311",0.1,0.0235294117647059,0.115789473684211,"cv1se","E_1",20,100
"1312",0,0.023121387283237,0.110526315789474,"cv1se","E_1",20,100
"1313",0.0588235294117647,0.0173410404624277,0.1,"cv1se","E_1",20,100
"1314",0.0588235294117647,0.0115606936416185,0.0947368421052632,"cv1se","E_1",20,100
